date,country,province,city,confirmed,suspected,cured,dead
2020-01-24,中国,湖南省,益阳市,4,0.0,0,0
2020-01-24,中国,湖南省,郴州市,1,0.0,0,0
2020-01-24,中国,湖南省,永州市,4,0.0,0,0
2020-01-24,中国,湖南省,怀化市,5,0.0,0,0
2020-01-24,中国,湖南省,娄底市,5,0.0,0,0
2020-01-24,中国,福建省,福州市,5,0.0,0,0
2020-01-24,中国,福建省,泉州市,1,0.0,0,0
2020-01-24,中国,福建省,宁德市,1,0.0,0,0
2020-01-24,中国,贵州省,贵阳市,1,0.0,0,0
2020-01-24,中国,贵州省,铜仁市,2,0.0,0,0
2020-01-24,中国,贵州省,黔南布依族苗族自治州,1,0.0,0,0
2020-01-24,中国,辽宁省,沈阳市,3,0.0,0,0
2020-01-24,中国,辽宁省,大连市,2,0.0,0,0
2020-01-24,中国,辽宁省,本溪市,1,0.0,0,0
2020-01-24,中国,辽宁省,铁岭市,2,0.0,0,0
2020-01-24,中国,辽宁省,朝阳市,2,0.0,0,0
2020-01-24,中国,辽宁省,葫芦岛市,2,0.0,0,0
2020-01-24,中国,重庆市,两江新区,3,0.0,0,0
2020-01-24,中国,重庆市,万州区,10,0.0,0,0
2020-01-24,中国,重庆市,涪陵区,1,0.0,0,0
2020-01-24,中国,重庆市,大渡口区,2,0.0,0,0
2020-01-24,中国,重庆市,九龙坡区,3,0.0,0,0
2020-01-24,中国,重庆市,渝北区,2,0.0,0,0
2020-01-24,中国,重庆市,长寿区,5,0.0,0,0
2020-01-24,中国,重庆市,合川区,2,0.0,0,0
2020-01-24,中国,重庆市,永川区,3,0.0,0,0
2020-01-24,中国,重庆市,璧山区,2,0.0,0,0
2020-01-24,中国,重庆市,开州区,4,0.0,0,0
2020-01-24,中国,重庆市,梁平区,1,0.0,0,0
2020-01-24,中国,重庆市,城口县,1,0.0,0,0
2020-01-24,中国,重庆市,丰都县,1,0.0,0,0
2020-01-24,中国,重庆市,垫江县,2,0.0,0,0
2020-01-24,中国,重庆市,忠县,3,0.0,0,0
2020-01-24,中国,重庆市,云阳县,2,0.0,0,0
2020-01-24,中国,重庆市,奉节县,1,0.0,0,0
2020-01-24,中国,重庆市,巫山县,3,0.0,0,0
2020-01-24,中国,重庆市,巫溪县,2,0.0,0,0
2020-01-24,中国,重庆市,石柱土家族自治县,3,0.0,0,0
2020-01-24,中国,重庆市,秀山土家族苗族自治县,1,0.0,0,0
2020-01-24,中国,黑龙江省,哈尔滨市,6,0.0,0,0
2020-01-24,中国,黑龙江省,大庆市,1,0.0,0,0
2020-01-24,中国,黑龙江省,牡丹江市,1,0.0,0,0
2020-01-24,中国,黑龙江省,绥化市,1,0.0,0,1
2020-01-25,中国,福建省,福州市,6,9.0,0,0
2020-01-25,中国,山东省,青岛市,6,4.0,0,0
2020-01-25,中国,福建省,三明市,1,4.0,0,0
2020-01-25,中国,山东省,威海市,4,3.0,0,0
2020-01-25,中国,福建省,厦门市,3,3.0,0,0
2020-01-25,中国,福建省,宁德市,2,2.0,0,0
2020-01-25,中国,宁夏回族自治区,银川市,2,1.0,0,0
2020-01-25,中国,山东省,烟台市,2,1.0,0,0
2020-01-25,中国,山东省,德州市,3,1.0,0,0
2020-01-25,中国,山东省,聊城市,1,1.0,0,0
2020-01-25,中国,山东省,菏泽市,1,1.0,0,0
2020-01-25,中国,福建省,泉州市,3,1.0,0,0
2020-01-25,中国,福建省,漳州市,3,1.0,0,0
2020-01-25,中国,云南省,昆明市,4,0.0,0,0
2020-01-25,中国,云南省,曲靖市,1,0.0,0,0
2020-01-25,中国,云南省,玉溪市,1,0.0,0,0
2020-01-25,中国,云南省,丽江市,2,0.0,0,0
2020-01-25,中国,云南省,红河哈尼族彝族自治州,1,0.0,0,0
2020-01-25,中国,云南省,西双版纳傣族自治州,1,0.0,0,0
2020-01-25,中国,云南省,大理白族自治州,1,0.0,0,0
2020-01-25,中国,内蒙古自治区,赤峰市,1,0.0,0,0
2020-01-25,中国,内蒙古自治区,鄂尔多斯市,2,0.0,0,0
2020-01-25,中国,内蒙古自治区,呼伦贝尔市,2,0.0,0,0
2020-01-25,中国,内蒙古自治区,锡林郭勒盟,2,0.0,0,0
2020-01-25,中国,北京市,外地来京,11,0.0,0,0
2020-01-25,中国,北京市,西城区,4,0.0,0,0
2020-01-25,中国,北京市,朝阳区,6,0.0,0,0
2020-01-25,中国,北京市,丰台区,2,0.0,0,0
2020-01-25,中国,北京市,石景山区,1,0.0,0,0
2020-01-25,中国,北京市,海淀区,8,0.0,0,0
2020-01-25,中国,北京市,通州区,3,0.0,0,0
2020-01-25,中国,北京市,顺义区,1,0.0,0,0
2020-01-25,中国,北京市,昌平区,3,0.0,0,0
2020-01-25,中国,北京市,大兴区,2,0.0,0,0
2020-01-25,中国,吉林省,长春市,1,0.0,0,0
2020-01-25,中国,吉林省,吉林市,2,0.0,0,0
2020-01-25,中国,吉林省,松原市,1,0.0,0,0
2020-01-25,中国,四川省,成都市,22,0.0,0,0
2020-01-25,中国,四川省,自贡市,1,0.0,0,0
2020-01-25,中国,四川省,泸州市,2,0.0,0,0
2020-01-25,中国,四川省,德阳市,1,0.0,0,0
2020-01-25,中国,四川省,绵阳市,5,0.0,0,0
2020-01-25,中国,四川省,遂宁市,2,0.0,0,0
2020-01-25,中国,四川省,内江市,1,0.0,0,0
2020-01-25,中国,四川省,乐山市,1,0.0,0,0
2020-01-25,中国,四川省,峨眉山市,1,0.0,0,0
2020-01-25,中国,四川省,南充市,2,0.0,0,0
2020-01-25,中国,四川省,广安市,2,0.0,0,0
2020-01-25,中国,四川省,达州市,1,0.0,0,0
2020-01-25,中国,四川省,雅安市,1,0.0,0,0
2020-01-25,中国,四川省,甘孜藏族自治州,2,0.0,0,0
2020-01-25,中国,天津市,外地来津,1,0.0,0,0
2020-01-25,中国,天津市,和平区,1,0.0,0,0
2020-01-25,中国,天津市,河东区,3,0.0,0,0
2020-01-25,中国,天津市,南开区,1,0.0,0,0
2020-01-25,中国,天津市,河北区,2,0.0,0,0
2020-01-25,中国,天津市,西青区,1,0.0,0,0
2020-01-25,中国,天津市,滨海新区,1,0.0,0,0
2020-01-25,中国,宁夏回族自治区,固原市,1,0.0,0,0
2020-01-25,中国,宁夏回族自治区,中卫市,1,0.0,0,0
2020-01-25,中国,安徽省,合肥市,13,0.0,0,0
2020-01-25,中国,安徽省,芜湖市,3,0.0,0,0
2020-01-25,中国,安徽省,蚌埠市,1,0.0,0,0
2020-01-25,中国,安徽省,淮南市,1,0.0,0,0
2020-01-25,中国,安徽省,马鞍山市,7,0.0,0,0
2020-01-25,中国,安徽省,淮北市,1,0.0,0,0
2020-01-25,中国,安徽省,铜陵市,3,0.0,0,0
2020-01-25,中国,安徽省,安庆市,5,0.0,0,0
2020-01-25,中国,安徽省,黄山市,1,0.0,0,0
2020-01-25,中国,安徽省,滁州市,2,0.0,0,0
2020-01-25,中国,安徽省,阜阳市,10,0.0,0,0
2020-01-25,中国,安徽省,宿州市,2,0.0,0,0
2020-01-25,中国,安徽省,六安市,3,0.0,0,0
2020-01-25,中国,安徽省,亳州市,6,0.0,0,0
2020-01-25,中国,安徽省,池州市,1,0.0,0,0
2020-01-25,中国,安徽省,宣城市,1,0.0,0,0
2020-01-25,中国,山东省,济南市,3,0.0,0,0
2020-01-25,中国,山东省,淄博市,1,0.0,0,0
2020-01-25,中国,山东省,潍坊市,2,0.0,0,0
2020-01-25,中国,山东省,济宁市,4,0.0,0,0
2020-01-25,中国,山东省,日照市,4,0.0,0,0
2020-01-25,中国,山东省,临沂市,7,0.0,0,0
2020-01-25,中国,山东省,滨州市,1,0.0,0,0
2020-01-25,中国,山西省,太原市,2,0.0,0,0
2020-01-25,中国,山西省,大同市,1,0.0,0,0
2020-01-25,中国,山西省,阳泉市,1,0.0,0,0
2020-01-25,中国,山西省,长治市,1,0.0,0,0
2020-01-25,中国,山西省,晋中市,2,0.0,0,0
2020-01-25,中国,山西省,运城市,2,0.0,0,0
2020-01-25,中国,广东省,广州市,14,0.0,0,0
2020-01-25,中国,广东省,韶关市,3,0.0,0,0
2020-01-25,中国,广东省,深圳市,27,0.0,2,0
2020-01-25,中国,广东省,珠海市,10,0.0,0,0
2020-01-25,中国,广东省,汕头市,2,0.0,0,0
2020-01-25,中国,广东省,佛山市,10,0.0,0,0
2020-01-25,中国,广东省,湛江市,4,0.0,0,0
2020-01-25,中国,广东省,肇庆市,4,0.0,0,0
2020-01-25,中国,广东省,惠州市,8,0.0,0,0
2020-01-25,中国,广东省,阳江市,6,0.0,0,0
2020-01-25,中国,广东省,清远市,3,0.0,0,0
2020-01-25,中国,广东省,东莞市,2,0.0,0,0
2020-01-25,中国,广东省,中山市,2,0.0,0,0
2020-01-25,中国,广东省,揭阳市,3,0.0,0,0
2020-01-25,中国,广西壮族自治区,南宁市,1,0.0,0,0
2020-01-25,中国,广西壮族自治区,柳州市,4,0.0,0,0
2020-01-25,中国,广西壮族自治区,桂林市,11,0.0,0,0
2020-01-25,中国,广西壮族自治区,梧州市,2,0.0,0,0
2020-01-25,中国,广西壮族自治区,北海市,7,0.0,0,0
2020-01-25,中国,广西壮族自治区,防城港市,2,0.0,0,0
2020-01-25,中国,广西壮族自治区,玉林市,1,0.0,0,0
2020-01-25,中国,广西壮族自治区,百色市,2,0.0,0,0
2020-01-25,中国,广西壮族自治区,河池市,3,0.0,0,0
2020-01-25,中国,新疆维吾尔自治区,乌鲁木齐市,3,0.0,0,0
2020-01-25,中国,新疆维吾尔自治区,伊犁哈萨克自治州,1,0.0,0,0
2020-01-25,中国,江苏省,南京市,7,0.0,0,0
2020-01-25,中国,江苏省,无锡市,2,0.0,0,0
2020-01-25,中国,江苏省,常州市,5,0.0,0,0
2020-01-25,中国,江苏省,苏州市,7,0.0,1,0
2020-01-25,中国,江苏省,南通市,2,0.0,0,0
2020-01-25,中国,江苏省,连云港市,3,0.0,0,0
2020-01-25,中国,江苏省,淮安市,1,0.0,0,0
2020-01-25,中国,江苏省,盐城市,1,0.0,0,0
2020-01-25,中国,江苏省,扬州市,1,0.0,0,0
2020-01-25,中国,江苏省,泰州市,1,0.0,0,0
2020-01-25,中国,江苏省,宿迁市,1,0.0,0,0
2020-01-25,中国,江西省,南昌市,4,0.0,0,0
2020-01-25,中国,江西省,景德镇市,1,0.0,0,0
2020-01-25,中国,江西省,萍乡市,2,0.0,0,0
2020-01-25,中国,江西省,九江市,2,0.0,0,0
2020-01-25,中国,江西省,新余市,1,0.0,0,0
2020-01-25,中国,江西省,赣州市,7,0.0,0,0
2020-01-25,中国,江西省,吉安市,2,0.0,0,0
2020-01-25,中国,江西省,宜春市,5,0.0,0,0
2020-01-25,中国,江西省,抚州市,6,0.0,0,0
2020-01-25,中国,江西省,上饶市,6,0.0,0,0
2020-01-25,中国,河北省,石家庄市,5,0.0,0,0
2020-01-25,中国,河北省,邯郸市,2,0.0,0,0
2020-01-25,中国,河北省,保定市,3,0.0,0,0
2020-01-25,中国,河北省,承德市,1,0.0,0,0
2020-01-25,中国,河北省,沧州市,2,0.0,0,1
2020-01-25,中国,河南省,郑州市,20,0.0,0,0
2020-01-25,中国,河南省,洛阳市,1,0.0,0,0
2020-01-25,中国,河南省,平顶山市,2,0.0,0,0
2020-01-25,中国,河南省,安阳市,3,0.0,0,0
2020-01-25,中国,河南省,新乡市,3,0.0,0,0
2020-01-25,中国,河南省,漯河市,3,0.0,0,0
2020-01-25,中国,河南省,三门峡市,2,0.0,0,0
2020-01-25,中国,河南省,南阳市,15,0.0,0,1
2020-01-25,中国,河南省,信阳市,22,0.0,0,0
2020-01-25,中国,河南省,周口市,5,0.0,0,0
2020-01-25,中国,河南省,驻马店市,7,0.0,0,0
2020-01-25,中国,浙江省,杭州市,27,0.0,0,0
2020-01-25,中国,浙江省,宁波市,13,0.0,0,0
2020-01-25,中国,浙江省,温州市,18,0.0,1,0
2020-01-25,中国,浙江省,嘉兴市,8,0.0,0,0
2020-01-25,中国,浙江省,湖州市,1,0.0,0,0
2020-01-25,中国,浙江省,绍兴市,5,0.0,0,0
2020-01-25,中国,浙江省,金华市,3,0.0,0,0
2020-01-25,中国,浙江省,衢州市,3,0.0,0,0
2020-01-25,中国,浙江省,舟山市,2,0.0,0,0
2020-01-25,中国,浙江省,台州市,21,0.0,0,0
2020-01-25,中国,浙江省,丽水市,3,0.0,0,0
2020-01-25,中国,海南省,海口市,3,0.0,0,0
2020-01-25,中国,海南省,三亚市,8,0.0,0,0
2020-01-25,中国,海南省,儋州市,3,0.0,0,0
2020-01-25,中国,海南省,万宁市,5,0.0,0,0
2020-01-25,中国,海南省,澄迈县,1,0.0,0,0
2020-01-25,中国,海南省,临高县,1,0.0,0,0
2020-01-25,中国,海南省,陵水黎族自治县,1,0.0,0,0
2020-01-25,中国,湖北,武汉,618,0.0,40,45
2020-01-25,中国,湖北,黄冈,122,0.0,2,2
2020-01-25,中国,湖北,孝感,55,0.0,0,0
2020-01-25,中国,湖北,咸宁,43,0.0,0,0
2020-01-25,中国,湖北,荆门,38,0.0,0,1
2020-01-25,中国,湖北,随州,36,0.0,0,0
2020-01-25,中国,湖北,荆州,33,0.0,0,2
2020-01-25,中国,湖北,黄石,31,0.0,0,1
2020-01-25,中国,湖北,宜昌,20,0.0,0,1
2020-01-25,中国,湖北,十堰,20,0.0,0,0
2020-01-25,中国,湖北,恩施州,17,0.0,0,0
2020-01-25,中国,湖北,仙桃,11,0.0,0,0
2020-01-25,中国,湖北,天门,5,0.0,0,0
2020-01-25,中国,湖北,襄阳,2,0.0,0,0
2020-01-25,中国,湖北省,天门市,5,0.0,0,0
2020-01-25,中国,湖南省,长沙市,18,0.0,0,0
2020-01-25,中国,湖南省,株洲市,3,0.0,0,0
2020-01-25,中国,湖南省,湘潭市,3,0.0,0,0
2020-01-25,中国,湖南省,衡阳市,3,0.0,0,0
2020-01-25,中国,湖南省,邵阳市,2,0.0,0,0
2020-01-25,中国,湖南省,岳阳市,6,0.0,0,0
2020-01-25,中国,湖南省,常德市,7,0.0,0,0
2020-01-25,中国,湖南省,益阳市,4,0.0,0,0
2020-01-25,中国,湖南省,郴州市,3,0.0,0,0
2020-01-25,中国,湖南省,永州市,4,0.0,0,0
2020-01-25,中国,湖南省,怀化市,8,0.0,0,0
2020-01-25,中国,湖南省,娄底市,5,0.0,0,0
2020-01-25,中国,湖南省,湘西土家族苗族自治州,3,0.0,0,0
2020-01-25,中国,甘肃省,兰州市,4,0.0,0,0
2020-01-25,中国,甘肃省,白银市,1,0.0,0,0
2020-01-25,中国,甘肃省,定西市,1,0.0,0,0
2020-01-25,中国,甘肃省,临夏回族自治州,1,0.0,0,0
2020-01-25,中国,贵州省,贵阳市,1,0.0,0,0
2020-01-25,中国,贵州省,铜仁市,2,0.0,0,0
2020-01-25,中国,贵州省,黔西南布依族苗族自治州,1,0.0,0,0
2020-01-25,中国,贵州省,黔南布依族苗族自治州,1,0.0,0,0
2020-01-25,中国,辽宁省,沈阳市,5,0.0,0,0
2020-01-25,中国,辽宁省,大连市,4,0.0,0,0
2020-01-25,中国,辽宁省,本溪市,1,0.0,0,0
2020-01-25,中国,辽宁省,铁岭市,2,0.0,0,0
2020-01-25,中国,辽宁省,朝阳市,2,0.0,0,0
2020-01-25,中国,辽宁省,葫芦岛市,2,0.0,0,0
2020-01-25,中国,重庆市,两江新区,3,0.0,0,0
2020-01-25,中国,重庆市,万州区,13,0.0,0,0
2020-01-25,中国,重庆市,涪陵区,1,0.0,0,0
2020-01-25,中国,重庆市,大渡口区,4,0.0,0,0
2020-01-25,中国,重庆市,江北区,2,0.0,0,0
2020-01-25,中国,重庆市,九龙坡区,3,0.0,0,0
2020-01-25,中国,重庆市,大足区,1,0.0,0,0
2020-01-25,中国,重庆市,渝北区,4,0.0,0,0
2020-01-25,中国,重庆市,长寿区,5,0.0,0,0
2020-01-25,中国,重庆市,合川区,2,0.0,0,0
2020-01-25,中国,重庆市,永川区,3,0.0,0,0
2020-01-25,中国,重庆市,璧山区,2,0.0,0,0
2020-01-25,中国,重庆市,铜梁区,1,0.0,0,0
2020-01-25,中国,重庆市,开州区,4,0.0,0,0
2020-01-25,中国,重庆市,梁平区,1,0.0,0,0
2020-01-25,中国,重庆市,城口县,1,0.0,0,0
2020-01-25,中国,重庆市,丰都县,1,0.0,0,0
2020-01-25,中国,重庆市,垫江县,2,0.0,0,0
2020-01-25,中国,重庆市,忠县,5,0.0,0,0
2020-01-25,中国,重庆市,云阳县,4,0.0,0,0
2020-01-25,中国,重庆市,奉节县,3,0.0,0,0
2020-01-25,中国,重庆市,巫山县,3,0.0,0,0
2020-01-25,中国,重庆市,巫溪县,3,0.0,0,0
2020-01-25,中国,重庆市,石柱土家族自治县,3,0.0,0,0
2020-01-25,中国,重庆市,秀山土家族苗族自治县,1,0.0,0,0
2020-01-25,中国,青海省,西宁市,1,0.0,0,0
2020-01-25,中国,黑龙江省,哈尔滨市,8,0.0,0,0
2020-01-25,中国,黑龙江省,齐齐哈尔市,1,0.0,0,0
2020-01-25,中国,黑龙江省,大庆市,3,0.0,0,0
2020-01-25,中国,黑龙江省,牡丹江市,1,0.0,0,0
2020-01-25,中国,黑龙江省,绥化市,2,0.0,0,1
2020-01-26,中国,福建省,福州市,13,19.0,0,0
2020-01-26,中国,山东省,青岛市,10,17.0,0,0
2020-01-26,中国,福建省,莆田市,1,8.0,0,0
2020-01-26,中国,山东省,威海市,7,5.0,0,0
2020-01-26,中国,山东省,菏泽市,3,4.0,0,0
2020-01-26,中国,河北省,邢台市,1,3.0,0,0
2020-01-26,中国,河北省,沧州市,2,3.0,0,1
2020-01-26,中国,福建省,厦门市,4,3.0,0,0
2020-01-26,中国,福建省,三明市,4,3.0,0,0
2020-01-26,中国,福建省,泉州市,5,3.0,0,0
2020-01-26,中国,山东省,枣庄市,0,2.0,0,0
2020-01-26,中国,山东省,德州市,6,2.0,0,0
2020-01-26,中国,河北省,廊坊市,2,2.0,0,0
2020-01-26,中国,河北省,衡水市,0,2.0,0,0
2020-01-26,中国,福建省,龙岩市,0,2.0,0,0
2020-01-26,中国,贵州省,黔南布依族苗族自治州,2,2.0,0,0
2020-01-26,中国,内蒙古自治区,锡林郭勒盟,2,1.0,0,0
2020-01-26,中国,山东省,泰安市,0,1.0,0,0
2020-01-26,中国,山东省,聊城市,1,1.0,0,0
2020-01-26,中国,山东省,滨州市,3,1.0,0,0
2020-01-26,中国,河北省,邯郸市,2,1.0,0,0
2020-01-26,中国,福建省,南平市,1,1.0,0,0
2020-01-26,中国,贵州省,贵阳市,1,1.0,0,0
2020-01-26,中国,上海市,黄浦区,1,0.0,0,0
2020-01-26,中国,上海市,徐汇区,3,0.0,0,0
2020-01-26,中国,上海市,长宁区,5,0.0,0,0
2020-01-26,中国,上海市,静安区,5,0.0,0,0
2020-01-26,中国,上海市,虹口区,2,0.0,0,0
2020-01-26,中国,上海市,闵行区,2,0.0,0,0
2020-01-26,中国,上海市,宝山区,1,0.0,0,0
2020-01-26,中国,上海市,嘉定区,1,0.0,0,0
2020-01-26,中国,上海市,浦东新区,7,0.0,0,0
2020-01-26,中国,上海市,青浦区,1,0.0,0,0
2020-01-26,中国,上海市,奉贤区,1,0.0,0,0
2020-01-26,中国,云南省,昆明市,7,0.0,0,0
2020-01-26,中国,云南省,曲靖市,1,0.0,0,0
2020-01-26,中国,云南省,玉溪市,1,0.0,0,0
2020-01-26,中国,云南省,保山市,2,0.0,0,0
2020-01-26,中国,云南省,昭通市,1,0.0,0,0
2020-01-26,中国,云南省,丽江市,2,0.0,0,0
2020-01-26,中国,云南省,红河哈尼族彝族自治州,1,0.0,0,0
2020-01-26,中国,云南省,西双版纳傣族自治州,1,0.0,0,0
2020-01-26,中国,云南省,大理白族自治州,1,0.0,0,0
2020-01-26,中国,云南省,德宏傣族景颇族自治州,2,0.0,0,0
2020-01-26,中国,内蒙古自治区,包头市,2,0.0,0,0
2020-01-26,中国,内蒙古自治区,赤峰市,1,0.0,0,0
2020-01-26,中国,内蒙古自治区,通辽市,1,0.0,0,0
2020-01-26,中国,内蒙古自治区,鄂尔多斯市,2,0.0,0,0
2020-01-26,中国,内蒙古自治区,呼伦贝尔市,2,0.0,0,0
2020-01-26,中国,内蒙古自治区,兴安盟,1,0.0,0,0
2020-01-26,中国,北京市,外地来京,12,0.0,0,0
2020-01-26,中国,北京市,东城区,1,0.0,0,0
2020-01-26,中国,北京市,西城区,5,0.0,0,0
2020-01-26,中国,北京市,朝阳区,11,0.0,0,0
2020-01-26,中国,北京市,丰台区,4,0.0,0,0
2020-01-26,中国,北京市,石景山区,2,0.0,0,0
2020-01-26,中国,北京市,海淀区,16,0.0,0,0
2020-01-26,中国,北京市,通州区,6,0.0,0,0
2020-01-26,中国,北京市,顺义区,1,0.0,0,0
2020-01-26,中国,北京市,昌平区,7,0.0,0,0
2020-01-26,中国,北京市,大兴区,3,0.0,0,0
2020-01-26,中国,吉林省,长春市,1,0.0,0,0
2020-01-26,中国,吉林省,吉林市,2,0.0,0,0
2020-01-26,中国,吉林省,四平市,1,0.0,0,0
2020-01-26,中国,吉林省,松原市,2,0.0,0,0
2020-01-26,中国,四川省,成都市,33,0.0,0,0
2020-01-26,中国,四川省,自贡市,2,0.0,0,0
2020-01-26,中国,四川省,泸州市,3,0.0,0,0
2020-01-26,中国,四川省,德阳市,1,0.0,0,0
2020-01-26,中国,四川省,绵阳市,7,0.0,0,0
2020-01-26,中国,四川省,遂宁市,2,0.0,0,0
2020-01-26,中国,四川省,内江市,1,0.0,0,0
2020-01-26,中国,四川省,乐山市,1,0.0,0,0
2020-01-26,中国,四川省,峨眉山市,1,0.0,0,0
2020-01-26,中国,四川省,南充市,2,0.0,0,0
2020-01-26,中国,四川省,宜宾市,1,0.0,0,0
2020-01-26,中国,四川省,广安市,6,0.0,0,0
2020-01-26,中国,四川省,达州市,3,0.0,0,0
2020-01-26,中国,四川省,雅安市,1,0.0,0,0
2020-01-26,中国,四川省,资阳市,2,0.0,0,0
2020-01-26,中国,四川省,甘孜藏族自治州,2,0.0,0,0
2020-01-26,中国,四川省,凉山彝族自治州,1,0.0,0,0
2020-01-26,中国,天津市,外地来津,2,0.0,0,0
2020-01-26,中国,天津市,和平区,1,0.0,0,0
2020-01-26,中国,天津市,河东区,2,0.0,0,0
2020-01-26,中国,天津市,南开区,2,0.0,0,0
2020-01-26,中国,天津市,河北区,5,0.0,0,0
2020-01-26,中国,天津市,西青区,1,0.0,0,0
2020-01-26,中国,天津市,滨海新区,1,0.0,0,0
2020-01-26,中国,宁夏回族自治区,银川市,5,0.0,0,0
2020-01-26,中国,宁夏回族自治区,固原市,1,0.0,0,0
2020-01-26,中国,宁夏回族自治区,中卫市,1,0.0,0,0
2020-01-26,中国,安徽省,合肥市,13,0.0,0,0
2020-01-26,中国,安徽省,芜湖市,6,0.0,0,0
2020-01-26,中国,安徽省,蚌埠市,3,0.0,0,0
2020-01-26,中国,安徽省,淮南市,2,0.0,0,0
2020-01-26,中国,安徽省,马鞍山市,7,0.0,0,0
2020-01-26,中国,安徽省,淮北市,1,0.0,0,0
2020-01-26,中国,安徽省,铜陵市,3,0.0,0,0
2020-01-26,中国,安徽省,安庆市,8,0.0,0,0
2020-01-26,中国,安徽省,黄山市,1,0.0,0,0
2020-01-26,中国,安徽省,滁州市,2,0.0,0,0
2020-01-26,中国,安徽省,阜阳市,10,0.0,0,0
2020-01-26,中国,安徽省,宿州市,3,0.0,0,0
2020-01-26,中国,安徽省,六安市,3,0.0,0,0
2020-01-26,中国,安徽省,亳州市,6,0.0,0,0
2020-01-26,中国,安徽省,池州市,1,0.0,0,0
2020-01-26,中国,安徽省,宣城市,1,0.0,0,0
2020-01-26,中国,山东省,济南市,7,0.0,0,0
2020-01-26,中国,山东省,淄博市,2,0.0,0,0
2020-01-26,中国,山东省,烟台市,4,0.0,0,0
2020-01-26,中国,山东省,潍坊市,3,0.0,0,0
2020-01-26,中国,山东省,济宁市,5,0.0,0,0
2020-01-26,中国,山东省,日照市,5,0.0,0,0
2020-01-26,中国,山东省,临沂市,7,0.0,0,0
2020-01-26,中国,山西省,太原市,2,0.0,0,0
2020-01-26,中国,山西省,大同市,1,0.0,0,0
2020-01-26,中国,山西省,阳泉市,1,0.0,0,0
2020-01-26,中国,山西省,长治市,1,0.0,0,0
2020-01-26,中国,山西省,朔州市,2,0.0,0,0
2020-01-26,中国,山西省,晋中市,2,0.0,0,0
2020-01-26,中国,山西省,运城市,2,0.0,0,0
2020-01-26,中国,山西省,临汾市,1,0.0,0,0
2020-01-26,中国,山西省,吕梁市,1,0.0,0,0
2020-01-26,中国,广东省,广州市,39,0.0,0,0
2020-01-26,中国,广东省,韶关市,4,0.0,0,0
2020-01-26,中国,广东省,深圳市,36,0.0,2,0
2020-01-26,中国,广东省,珠海市,12,0.0,0,0
2020-01-26,中国,广东省,汕头市,2,0.0,0,0
2020-01-26,中国,广东省,佛山市,14,0.0,0,0
2020-01-26,中国,广东省,湛江市,5,0.0,0,0
2020-01-26,中国,广东省,肇庆市,4,0.0,0,0
2020-01-26,中国,广东省,惠州市,8,0.0,0,0
2020-01-26,中国,广东省,梅州市,1,0.0,0,0
2020-01-26,中国,广东省,汕尾市,1,0.0,0,0
2020-01-26,中国,广东省,阳江市,8,0.0,0,0
2020-01-26,中国,广东省,清远市,3,0.0,0,0
2020-01-26,中国,广东省,东莞市,2,0.0,0,0
2020-01-26,中国,广东省,中山市,4,0.0,0,0
2020-01-26,中国,广东省,揭阳市,3,0.0,0,0
2020-01-26,中国,广西壮族自治区,南宁市,5,0.0,0,0
2020-01-26,中国,广西壮族自治区,柳州市,6,0.0,0,0
2020-01-26,中国,广西壮族自治区,桂林市,14,0.0,0,0
2020-01-26,中国,广西壮族自治区,梧州市,2,0.0,0,0
2020-01-26,中国,广西壮族自治区,北海市,9,0.0,0,0
2020-01-26,中国,广西壮族自治区,防城港市,3,0.0,0,0
2020-01-26,中国,广西壮族自治区,玉林市,2,0.0,0,0
2020-01-26,中国,广西壮族自治区,百色市,2,0.0,0,0
2020-01-26,中国,广西壮族自治区,河池市,3,0.0,0,0
2020-01-26,中国,新疆维吾尔自治区,乌鲁木齐市,4,0.0,0,0
2020-01-26,中国,新疆维吾尔自治区,伊犁哈萨克自治州,1,0.0,0,0
2020-01-26,中国,江苏省,南京市,7,0.0,0,0
2020-01-26,中国,江苏省,无锡市,4,0.0,0,0
2020-01-26,中国,江苏省,徐州市,3,0.0,0,0
2020-01-26,中国,江苏省,常州市,6,0.0,0,0
