,date,country,province,city,confirmed,suspected,cured,dead
1692,2020-03-09,冰岛,,,58,0,1,0
1693,2020-03-09,秘鲁,,,7,0,0,0
1694,2020-03-09,比利时,,,239,0,1,0
1695,2020-03-09,北马其顿,,,4,0,0,0
1696,2020-03-09,保加利亚,,,4,0,0,0
1697,2020-03-09,白俄罗斯,,,6,0,0,0
1698,2020-03-09,巴西,,,25,0,0,0
1699,2020-03-09,巴林,,,109,0,14,0
1700,2020-03-09,巴勒斯坦,,,19,0,0,0
1701,2020-03-09,巴拉圭,,,1,0,0,0
1702,2020-03-09,巴基斯坦,,,7,0,1,0
1703,2020-03-09,澳大利亚,,,83,0,22,3
1704,2020-03-09,奥地利,,,104,0,0,0
1705,2020-03-09,安道尔,,,1,0,1,0
1706,2020-03-09,爱沙尼亚,,,10,0,0,0
1707,2020-03-09,爱尔兰,,,21,0,0,0
1708,2020-03-09,埃及,,,55,0,12,1
1709,2020-03-09,阿塞拜疆,,,9,0,0,0
1710,2020-03-09,阿曼,,,18,0,2,0
1711,2020-03-09,阿联酋,,,59,0,7,0
1712,2020-03-09,阿根廷,,,12,0,0,1
1713,2020-03-09,阿富汗,,,4,0,0,0
1714,2020-03-09,阿尔及利亚,,,20,0,0,0
1715,2020-03-09,阿尔巴尼亚,,,2,0,0,0
1716,2020-03-09,日本,,,488,0,80,7
1717,2020-03-10,钻石公主号邮轮,,,696,0,245,7
1718,2020-03-10,中国,,,80955,285,61567,3162
1719,2020-03-10,智利,,,13,0,0,0
1720,2020-03-10,直布罗陀,,,1,0,0,0
1721,2020-03-10,越南,,,34,0,16,0
1722,2020-03-10,约旦,,,1,0,0,0
1723,2020-03-10,英国,,,373,0,18,6
1724,2020-03-10,印度尼西亚,,,27,0,0,0
1725,2020-03-10,印度,,,59,0,3,0
1726,2020-03-10,意大利,,,9172,0,724,463
1727,2020-03-10,以色列,,,58,0,2,0
1728,2020-03-10,伊朗,,,8042,0,2731,291
1729,2020-03-10,伊拉克,,,67,0,9,7
1730,2020-03-10,亚美尼亚,,,1,0,0,0
1731,2020-03-10,匈牙利,,,9,0,0,0
1732,2020-03-10,新西兰,,,5,0,0,0
1733,2020-03-10,新加坡,,,166,0,90,0
1734,2020-03-10,希腊,,,89,0,0,0
1735,2020-03-10,西班牙,,,1648,0,30,35
1736,2020-03-10,乌克兰,,,1,0,0,0
1737,2020-03-10,文莱,,,6,0,0,0
1738,2020-03-10,突尼斯,,,5,0,0,0
1739,2020-03-10,泰国,,,53,0,33,1
1740,2020-03-10,斯洛文尼亚,,,25,0,0,0
1741,2020-03-10,斯洛伐克,,,7,0,0,0
1742,2020-03-10,斯里兰卡,,,1,0,1,0
1743,2020-03-10,圣马力诺,,,51,0,0,2
1744,2020-03-10,圣马丁,,,2,0,0,0
1745,2020-03-10,圣巴泰勒米,,,1,0,0,0
1746,2020-03-10,沙特阿拉伯,,,20,0,0,0
1747,2020-03-10,塞浦路斯,,,2,0,0,0
1748,2020-03-10,塞内加尔,,,4,0,0,0
1749,2020-03-10,塞尔维亚,,,4,0,0,0
1750,2020-03-10,瑞士,,,476,0,3,3
1751,2020-03-10,瑞典,,,326,0,0,0
1752,2020-03-10,葡萄牙,,,30,0,0,0
1753,2020-03-10,挪威,,,176,0,0,0
1754,2020-03-10,尼日利亚,,,2,0,0,0
1755,2020-03-10,尼泊尔,,,1,0,1,0
1756,2020-03-10,南非,,,7,0,0,0
1757,2020-03-10,墨西哥,,,7,0,1,0
1758,2020-03-10,摩纳哥,,,1,0,0,0
1759,2020-03-10,摩洛哥,,,3,0,0,1
1760,2020-03-10,摩尔多瓦,,,1,0,0,0
1761,2020-03-10,孟加拉国,,,3,0,0,0
1762,2020-03-10,蒙古,,,1,0,0,0
1763,2020-03-10,美国,,,717,0,10,26
1764,2020-03-10,马提尼克,,,2,0,0,0
1765,2020-03-10,马来西亚,,,129,0,24,0
1766,2020-03-10,马耳他,,,3,0,0,0
1767,2020-03-10,马尔代夫,,,6,0,0,0
1768,2020-03-10,罗马尼亚,,,17,0,3,0
1769,2020-03-10,卢森堡,,,5,0,0,0
1770,2020-03-10,列支敦士登,,,1,0,0,0
1771,2020-03-10,立陶宛,,,1,0,0,0
1772,2020-03-10,黎巴嫩,,,41,0,1,1
1773,2020-03-10,拉脱维亚,,,8,0,0,0
1774,2020-03-10,克罗地亚,,,13,0,0,0
1775,2020-03-10,科威特,,,69,0,0,0
1776,2020-03-10,卡塔尔,,,18,0,0,0
1777,2020-03-10,喀麦隆,,,2,0,0,0
1778,2020-03-10,捷克,,,40,0,0,0
1779,2020-03-10,柬埔寨,,,3,0,1,0
1780,2020-03-10,加拿大,,,72,0,8,1
1781,2020-03-10,荷兰,,,382,0,0,3
1782,2020-03-10,韩国,,,7513,0,247,80
1783,2020-03-10,格鲁吉亚,,,15,0,0,0
1784,2020-03-10,哥斯达黎加,,,9,0,0,0
1785,2020-03-10,哥伦比亚,,,3,0,0,0
1786,2020-03-10,刚果（金）,,,1,0,0,0
1787,2020-03-10,芬兰,,,40,0,1,0
1788,2020-03-10,菲律宾,,,35,0,2,1
1789,2020-03-10,梵蒂冈,,,1,0,0,0
1790,2020-03-10,法属圭亚那,,,5,0,0,0
1791,2020-03-10,法罗群岛,,,1,0,0,0
1792,2020-03-10,法国,,,1606,0,12,30
1793,2020-03-10,厄瓜多尔,,,15,0,0,0
1794,2020-03-10,俄罗斯,,,20,0,2,0
1795,2020-03-10,多米尼加,,,1,0,0,0
1796,2020-03-10,多哥,,,1,0,0,0
1797,2020-03-10,德国,,,1139,0,18,2
1798,2020-03-10,丹麦,,,156,0,1,0
1799,2020-03-10,布基纳法索,,,2,0,0,0
1800,2020-03-10,不丹,,,1,0,0,0
1801,2020-03-10,波兰,,,18,0,0,0
1802,2020-03-10,波黑,,,5,0,0,0
1803,2020-03-10,冰岛,,,60,0,1,0
1804,2020-03-10,秘鲁,,,9,0,0,0
1805,2020-03-10,比利时,,,267,0,1,0
1806,2020-03-10,北马其顿,,,7,0,0,0
1807,2020-03-10,保加利亚,,,4,0,0,0
1808,2020-03-10,白俄罗斯,,,9,0,0,0
1809,2020-03-10,巴西,,,30,0,0,0
1810,2020-03-10,巴拿马,,,1,0,0,0
1811,2020-03-10,巴林,,,109,0,14,0
1812,2020-03-10,巴勒斯坦,,,25,0,0,0
1813,2020-03-10,巴拉圭,,,1,0,0,0
1814,2020-03-10,巴基斯坦,,,18,0,1,0
1815,2020-03-10,澳大利亚,,,101,0,22,3
1816,2020-03-10,奥地利,,,157,0,0,0
1817,2020-03-10,安道尔,,,1,0,1,0
1818,2020-03-10,爱沙尼亚,,,12,0,0,0
1819,2020-03-10,爱尔兰,,,24,0,0,0
1820,2020-03-10,埃及,,,59,0,12,1
1821,2020-03-10,阿塞拜疆,,,11,0,0,0
1822,2020-03-10,阿曼,,,18,0,2,0
1823,2020-03-10,阿联酋,,,74,0,17,0
1824,2020-03-10,阿根廷,,,17,0,0,1
1825,2020-03-10,阿富汗,,,5,0,0,0
1826,2020-03-10,阿尔及利亚,,,20,0,0,0
1827,2020-03-10,阿尔巴尼亚,,,6,0,0,0
1828,2020-03-10,日本,,,514,0,101,9
1829,2020-03-11,钻石公主号邮轮,,,696,0,357,7
1830,2020-03-11,中国,,,80980,253,62887,3173
1831,2020-03-11,智利,,,17,0,0,0
1832,2020-03-11,直布罗陀,,,1,0,0,0
1833,2020-03-11,越南,,,38,0,16,0
1834,2020-03-11,约旦,,,1,0,0,0
1835,2020-03-11,英国,,,456,0,18,6
1836,2020-03-11,印度尼西亚,,,34,0,0,1
1837,2020-03-11,印度,,,62,0,3,1
1838,2020-03-11,意大利,,,10293,0,1004,631
1839,2020-03-11,以色列,,,75,0,4,0
1840,2020-03-11,伊朗,,,9000,0,2731,354
1841,2020-03-11,伊拉克,,,71,0,9,7
1842,2020-03-11,亚美尼亚,,,1,0,0,0
1843,2020-03-11,牙买加,,,1,0,0,0
1844,2020-03-11,匈牙利,,,13,0,0,0
1845,2020-03-11,新西兰,,,5,0,0,0
1846,2020-03-11,新加坡,,,178,0,96,0
1847,2020-03-11,希腊,,,89,0,0,0
1848,2020-03-11,西班牙,,,2174,0,183,49
1849,2020-03-11,乌克兰,,,1,0,0,0
1850,2020-03-11,文莱,,,11,0,0,0
1851,2020-03-11,土耳其,,,1,0,0,0
1852,2020-03-11,突尼斯,,,5,0,0,0
1853,2020-03-11,泰国,,,59,0,34,1
1854,2020-03-11,斯洛文尼亚,,,47,0,0,0
1855,2020-03-11,斯洛伐克,,,7,0,0,0
1856,2020-03-11,斯里兰卡,,,2,0,1,0
1857,2020-03-11,圣马力诺,,,62,0,0,2
1858,2020-03-11,圣马丁,,,2,0,0,0
1859,2020-03-11,圣巴泰勒米,,,1,0,0,0
1860,2020-03-11,沙特阿拉伯,,,21,0,0,0
1861,2020-03-11,塞浦路斯,,,2,0,0,0
1862,2020-03-11,塞内加尔,,,4,0,0,0
1863,2020-03-11,塞尔维亚,,,12,0,0,0
1864,2020-03-11,瑞士,,,645,0,3,4
1865,2020-03-11,瑞典,,,473,0,0,0
1866,2020-03-11,葡萄牙,,,59,0,0,0
1867,2020-03-11,挪威,,,436,0,0,0
1868,2020-03-11,尼日利亚,,,2,0,0,0
1869,2020-03-11,尼泊尔,,,1,0,1,0
1870,2020-03-11,南非,,,13,0,1,0
1871,2020-03-11,墨西哥,,,7,0,1,0
1872,2020-03-11,摩纳哥,,,1,0,0,0
1873,2020-03-11,摩洛哥,,,5,0,0,1
1874,2020-03-11,摩尔多瓦,,,1,0,0,0
1875,2020-03-11,孟加拉国,,,3,0,0,0
1876,2020-03-11,蒙古,,,1,0,0,0
1877,2020-03-11,美国,,,1004,0,10,31
1878,2020-03-11,马提尼克,,,2,0,0,0
1879,2020-03-11,马来西亚,,,149,0,26,0
1880,2020-03-11,马耳他,,,6,0,0,0
1881,2020-03-11,马尔代夫,,,6,0,0,0
1882,2020-03-11,罗马尼亚,,,31,0,5,0
1883,2020-03-11,卢森堡,,,5,0,0,0
1884,2020-03-11,留尼汪,,,1,0,0,0
1885,2020-03-11,列支敦士登,,,1,0,0,0
1886,2020-03-11,立陶宛,,,3,0,0,0
1887,2020-03-11,黎巴嫩,,,59,0,1,2
1888,2020-03-11,拉脱维亚,,,10,0,0,0
1889,2020-03-11,克罗地亚,,,16,0,0,0
1890,2020-03-11,科威特,,,72,0,2,0
1891,2020-03-11,卡塔尔,,,24,0,0,0
1892,2020-03-11,喀麦隆,,,2,0,0,0
1893,2020-03-11,捷克,,,61,0,0,0
1894,2020-03-11,柬埔寨,,,3,0,1,0
1895,2020-03-11,加拿大,,,95,0,8,1
1896,2020-03-11,洪都拉斯,,,2,0,0,0
1897,2020-03-11,荷兰,,,503,0,0,5
1898,2020-03-11,韩国,,,7755,0,288,65
1899,2020-03-11,格鲁吉亚,,,23,0,0,0
1900,2020-03-11,格恩西岛,,,1,0,0,0
1901,2020-03-11,哥斯达黎加,,,13,0,0,0
1902,2020-03-11,哥伦比亚,,,3,0,0,0
1903,2020-03-11,刚果（金）,,,1,0,0,0
1904,2020-03-11,芬兰,,,59,0,1,0
1905,2020-03-11,菲律宾,,,49,0,2,1
1906,2020-03-11,梵蒂冈,,,1,0,0,0
1907,2020-03-11,法属圭亚那,,,5,0,0,0
1908,2020-03-11,法罗群岛,,,2,0,0,0
1909,2020-03-11,法国,,,1784,0,12,33
1910,2020-03-11,厄瓜多尔,,,15,0,0,0
1911,2020-03-11,俄罗斯,,,20,0,3,0
1912,2020-03-11,多米尼加,,,5,0,0,0
1913,2020-03-11,多哥,,,1,0,0,0
1914,2020-03-11,德国,,,1565,0,18,3
1915,2020-03-11,丹麦,,,340,0,1,0
1916,2020-03-11,布基纳法索,,,2,0,0,0
1917,2020-03-11,不丹,,,1,0,0,0
1918,2020-03-11,玻利维亚,,,2,0,0,0
1919,2020-03-11,波兰,,,25,0,0,0
1920,2020-03-11,波黑,,,7,0,0,0
1921,2020-03-11,冰岛,,,85,0,1,0
1922,2020-03-11,秘鲁,,,11,0,0,0
1923,2020-03-11,比利时,,,314,0,1,1
1924,2020-03-11,北马其顿,,,7,0,0,0
1925,2020-03-11,保加利亚,,,6,0,0,0
1926,2020-03-11,白俄罗斯,,,12,0,3,0
1927,2020-03-11,巴西,,,34,0,0,0
1928,2020-03-11,巴拿马,,,8,0,0,1
1929,2020-03-11,巴林,,,189,0,30,0
1930,2020-03-11,巴勒斯坦,,,30,0,0,0
1931,2020-03-11,巴拉圭,,,2,0,0,0
1932,2020-03-11,巴基斯坦,,,20,0,1,0
1933,2020-03-11,澳大利亚,,,117,0,22,3
1934,2020-03-11,奥地利,,,206,0,2,0
1935,2020-03-11,安道尔,,,1,0,1,0
1936,2020-03-11,爱沙尼亚,,,13,0,0,0
1937,2020-03-11,爱尔兰,,,34,0,0,0
1938,2020-03-11,埃及,,,59,0,26,1
1939,2020-03-11,阿塞拜疆,,,11,0,0,0
1940,2020-03-11,阿曼,,,18,0,9,0
1941,2020-03-11,阿联酋,,,74,0,17,0
1942,2020-03-11,阿根廷,,,17,0,0,1
1943,2020-03-11,阿富汗,,,7,0,0,0
1944,2020-03-11,阿尔及利亚,,,20,0,0,0
1945,2020-03-11,阿尔巴尼亚,,,12,0,0,1
1946,2020-03-11,日本,,,568,0,102,12
